wage_eur,age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
4000.0,21.0,173.0,64.0,b'Saudi Arabia',62.0,76.0,60.0,36.0,50.0,52.0,45.0,60.0,27.0,29.0,50.0,59.0,77.0,83.0,79.0,58.0,83.0,53.0,51.0,10.0,13.0,11.0,15.0,11.0
2000.0,22.0,176.0,70.0,b'Austria',62.0,69.0,62.0,59.0,28.0,56.0,59.0,62.0,47.0,42.0,52.0,61.0,81.0,73.0,75.0,55.0,81.0,23.0,24.0,13.0,10.0,7.0,12.0,14.0
750.0,31.0,182.0,74.0,b'Japan',62.0,62.0,10.0,10.0,11.0,18.0,9.0,11.0,10.0,11.0,21.0,14.0,31.0,36.0,34.0,59.0,51.0,13.0,11.0,65.0,58.0,53.0,63.0,63.0
1000.0,26.0,172.0,70.0,b'Japan',62.0,64.0,63.0,50.0,45.0,61.0,47.0,64.0,58.0,51.0,58.0,64.0,69.0,63.0,72.0,60.0,74.0,57.0,57.0,10.0,11.0,6.0,14.0,5.0
3000.0,22.0,190.0,71.0,b'Iceland',62.0,71.0,59.0,63.0,57.0,61.0,52.0,67.0,55.0,50.0,57.0,65.0,65.0,66.0,73.0,62.0,41.0,44.0,40.0,7.0,8.0,14.0,10.0,14.0
850.0,23.0,175.0,63.0,b'Ghana',62.0,71.0,49.0,46.0,52.0,64.0,56.0,62.0,63.0,57.0,60.0,63.0,71.0,71.0,77.0,63.0,80.0,53.0,49.0,14.0,9.0,7.0,7.0,13.0
800.0,25.0,183.0,60.0,b'Republic of Ireland',62.0,65.0,59.0,60.0,52.0,59.0,43.0,63.0,45.0,35.0,53.0,62.0,76.0,82.0,64.0,52.0,53.0,41.0,36.0,11.0,9.0,13.0,8.0,12.0
1000.0,21.0,183.0,73.0,b'Tunisia',62.0,74.0,54.0,40.0,47.0,61.0,50.0,73.0,73.0,46.0,51.0,68.0,75.0,75.0,72.0,52.0,62.0,32.0,43.0,10.0,10.0,9.0,13.0,10.0
1000.0,25.0,193.0,88.0,b'United States',62.0,64.0,28.0,22.0,61.0,55.0,29.0,33.0,27.0,25.0,53.0,43.0,44.0,41.0,37.0,54.0,33.0,62.0,59.0,7.0,14.0,6.0,7.0,8.0
1000.0,21.0,188.0,78.0,b'Hungary',62.0,71.0,40.0,20.0,57.0,51.0,22.0,48.0,22.0,27.0,47.0,50.0,60.0,62.0,58.0,58.0,53.0,63.0,62.0,7.0,9.0,9.0,7.0,9.0
1000.0,25.0,193.0,82.0,b'United States',62.0,66.0,28.0,20.0,67.0,53.0,23.0,28.0,30.0,24.0,49.0,37.0,36.0,47.0,33.0,55.0,33.0,65.0,57.0,7.0,8.0,10.0,9.0,14.0
3000.0,20.0,178.0,75.0,b'Germany',62.0,75.0,59.0,28.0,48.0,50.0,34.0,62.0,48.0,37.0,35.0,61.0,69.0,63.0,69.0,55.0,68.0,63.0,64.0,7.0,12.0,9.0,7.0,7.0
1000.0,34.0,182.0,73.0,b'Korea Republic',62.0,62.0,46.0,44.0,41.0,64.0,51.0,56.0,36.0,37.0,62.0,57.0,53.0,51.0,56.0,57.0,65.0,59.0,58.0,8.0,7.0,8.0,14.0,6.0
750.0,22.0,185.0,80.0,b'Norway',62.0,70.0,34.0,20.0,62.0,52.0,28.0,38.0,27.0,24.0,48.0,45.0,66.0,53.0,52.0,60.0,67.0,63.0,61.0,14.0,12.0,9.0,9.0,13.0
10000.0,22.0,185.0,78.0,b'Germany',62.0,72.0,53.0,53.0,46.0,69.0,47.0,65.0,50.0,46.0,68.0,67.0,69.0,67.0,69.0,43.0,64.0,36.0,35.0,5.0,8.0,11.0,8.0,15.0
4000.0,22.0,172.0,60.0,b'Spain',62.0,73.0,46.0,69.0,56.0,58.0,50.0,68.0,44.0,40.0,45.0,65.0,73.0,75.0,69.0,63.0,78.0,19.0,15.0,12.0,8.0,8.0,5.0,8.0
850.0,26.0,186.0,76.0,b'Sweden',62.0,65.0,47.0,24.0,57.0,64.0,36.0,58.0,39.0,24.0,59.0,62.0,65.0,72.0,68.0,60.0,55.0,59.0,58.0,15.0,12.0,7.0,7.0,6.0
1000.0,26.0,173.0,69.0,b'France',62.0,65.0,50.0,34.0,37.0,60.0,34.0,60.0,44.0,31.0,42.0,60.0,71.0,70.0,68.0,60.0,72.0,64.0,57.0,11.0,8.0,7.0,7.0,8.0
1000.0,18.0,184.0,80.0,b'United States',62.0,81.0,60.0,26.0,48.0,58.0,20.0,65.0,58.0,28.0,55.0,57.0,79.0,79.0,77.0,64.0,75.0,57.0,54.0,12.0,7.0,10.0,10.0,10.0
900.0,19.0,178.0,70.0,b'France',62.0,76.0,49.0,66.0,62.0,63.0,46.0,65.0,36.0,50.0,39.0,56.0,76.0,82.0,70.0,65.0,83.0,18.0,20.0,9.0,9.0,14.0,12.0,5.0
2000.0,20.0,183.0,77.0,b'Italy',62.0,79.0,55.0,63.0,55.0,62.0,55.0,64.0,58.0,55.0,57.0,64.0,66.0,69.0,64.0,58.0,65.0,40.0,40.0,8.0,13.0,8.0,10.0,8.0
4000.0,21.0,193.0,76.0,b'Denmark',62.0,73.0,52.0,48.0,57.0,68.0,41.0,64.0,50.0,46.0,65.0,66.0,65.0,61.0,61.0,55.0,66.0,59.0,56.0,10.0,10.0,9.0,9.0,8.0
3000.0,20.0,186.0,78.0,b'Denmark',62.0,72.0,38.0,26.0,59.0,65.0,25.0,54.0,38.0,25.0,65.0,63.0,55.0,61.0,56.0,57.0,60.0,63.0,59.0,9.0,13.0,6.0,11.0,7.0
1000.0,25.0,169.0,65.0,b'Korea Republic',62.0,65.0,49.0,58.0,54.0,56.0,47.0,63.0,42.0,40.0,47.0,62.0,81.0,83.0,73.0,61.0,90.0,10.0,16.0,11.0,5.0,13.0,5.0,15.0
2000.0,21.0,178.0,68.0,b'Argentina',62.0,71.0,64.0,49.0,45.0,59.0,49.0,69.0,49.0,44.0,58.0,60.0,71.0,62.0,72.0,57.0,72.0,32.0,46.0,11.0,13.0,5.0,6.0,13.0
1000.0,20.0,182.0,73.0,b'Spain',62.0,78.0,41.0,66.0,32.0,60.0,35.0,67.0,42.0,40.0,65.0,64.0,69.0,64.0,61.0,58.0,64.0,36.0,38.0,14.0,13.0,13.0,10.0,11.0
1000.0,23.0,186.0,85.0,b'Poland',62.0,66.0,14.0,6.0,10.0,23.0,8.0,13.0,11.0,12.0,16.0,14.0,29.0,23.0,37.0,54.0,37.0,13.0,11.0,64.0,60.0,58.0,61.0,63.0
1000.0,20.0,193.0,80.0,b'Germany',62.0,72.0,41.0,66.0,61.0,55.0,58.0,64.0,42.0,33.0,37.0,65.0,64.0,68.0,69.0,52.0,62.0,19.0,20.0,13.0,11.0,11.0,8.0,10.0
1000.0,21.0,182.0,64.0,b'Poland',62.0,72.0,56.0,55.0,39.0,59.0,44.0,59.0,58.0,46.0,56.0,57.0,82.0,78.0,78.0,55.0,70.0,50.0,51.0,13.0,9.0,7.0,12.0,14.0
1000.0,23.0,171.0,65.0,b'France',62.0,71.0,64.0,54.0,38.0,64.0,52.0,65.0,65.0,54.0,60.0,63.0,63.0,51.0,75.0,69.0,83.0,38.0,36.0,9.0,8.0,7.0,9.0,6.0
2000.0,22.0,184.0,72.0,b'England',62.0,72.0,42.0,34.0,60.0,47.0,35.0,55.0,41.0,40.0,32.0,48.0,64.0,65.0,59.0,58.0,47.0,65.0,62.0,9.0,5.0,10.0,6.0,7.0
2000.0,20.0,177.0,65.0,b'England',62.0,76.0,57.0,54.0,48.0,66.0,49.0,63.0,61.0,50.0,64.0,65.0,71.0,64.0,72.0,60.0,69.0,58.0,55.0,9.0,15.0,13.0,15.0,14.0
1000.0,26.0,178.0,78.0,b'Germany',62.0,63.0,42.0,54.0,44.0,65.0,48.0,60.0,51.0,41.0,62.0,62.0,64.0,62.0,70.0,59.0,72.0,61.0,51.0,5.0,9.0,14.0,11.0,12.0
5000.0,28.0,183.0,73.0,b'Algeria',62.0,62.0,57.0,25.0,57.0,54.0,32.0,47.0,46.0,35.0,46.0,55.0,66.0,64.0,68.0,57.0,60.0,66.0,65.0,15.0,10.0,14.0,13.0,14.0
2000.0,22.0,188.0,75.0,b'France',62.0,70.0,48.0,21.0,61.0,65.0,34.0,53.0,47.0,34.0,58.0,62.0,53.0,58.0,50.0,54.0,47.0,66.0,60.0,12.0,14.0,10.0,6.0,9.0
950.0,21.0,180.0,72.0,b'Germany',62.0,75.0,45.0,59.0,40.0,63.0,57.0,66.0,63.0,59.0,51.0,65.0,75.0,79.0,77.0,61.0,74.0,37.0,27.0,14.0,13.0,7.0,15.0,8.0
3000.0,21.0,184.0,77.0,b'Germany',62.0,72.0,43.0,34.0,48.0,65.0,37.0,60.0,55.0,38.0,59.0,62.0,66.0,75.0,63.0,55.0,68.0,64.0,59.0,9.0,6.0,5.0,13.0,14.0
2000.0,23.0,190.0,81.0,b'Kosovo',62.0,72.0,27.0,22.0,72.0,42.0,25.0,32.0,28.0,24.0,30.0,39.0,46.0,53.0,40.0,54.0,49.0,67.0,64.0,13.0,9.0,10.0,13.0,10.0
13000.0,20.0,180.0,75.0,b'England',62.0,76.0,49.0,60.0,59.0,61.0,47.0,62.0,42.0,40.0,40.0,57.0,73.0,71.0,72.0,62.0,58.0,39.0,32.0,6.0,13.0,11.0,7.0,11.0
500.0,24.0,187.0,78.0,b'Germany',62.0,66.0,49.0,53.0,61.0,63.0,25.0,48.0,33.0,35.0,55.0,58.0,64.0,57.0,58.0,60.0,54.0,59.0,55.0,12.0,9.0,9.0,5.0,15.0
4000.0,22.0,177.0,68.0,b'Korea Republic',62.0,69.0,63.0,41.0,47.0,64.0,46.0,62.0,63.0,61.0,65.0,65.0,69.0,64.0,73.0,57.0,75.0,61.0,59.0,13.0,9.0,7.0,13.0,10.0
1000.0,20.0,179.0,71.0,b'Germany',62.0,76.0,62.0,55.0,43.0,65.0,57.0,69.0,58.0,44.0,56.0,66.0,75.0,71.0,82.0,59.0,80.0,26.0,24.0,7.0,12.0,9.0,11.0,6.0
1000.0,28.0,188.0,85.0,b'Scotland',62.0,62.0,58.0,22.0,67.0,58.0,27.0,57.0,36.0,27.0,50.0,58.0,53.0,55.0,57.0,54.0,60.0,61.0,60.0,8.0,15.0,9.0,6.0,14.0
1000.0,22.0,191.0,80.0,b'Poland',62.0,67.0,11.0,9.0,11.0,30.0,5.0,6.0,14.0,14.0,28.0,13.0,42.0,33.0,32.0,53.0,33.0,13.0,14.0,61.0,61.0,58.0,61.0,65.0
1000.0,32.0,184.0,76.0,b'Austria',62.0,62.0,10.0,7.0,11.0,17.0,7.0,7.0,12.0,10.0,25.0,17.0,24.0,28.0,31.0,57.0,41.0,10.0,21.0,61.0,62.0,55.0,63.0,60.0
500.0,21.0,194.0,90.0,b'Germany',62.0,76.0,12.0,8.0,14.0,22.0,7.0,8.0,10.0,9.0,20.0,18.0,27.0,36.0,32.0,51.0,33.0,14.0,13.0,69.0,59.0,57.0,52.0,71.0
1000.0,31.0,173.0,69.0,b'South Africa',62.0,62.0,62.0,46.0,49.0,66.0,41.0,59.0,63.0,59.0,64.0,62.0,51.0,54.0,71.0,65.0,80.0,62.0,61.0,12.0,11.0,7.0,6.0,10.0
2000.0,21.0,169.0,68.0,b'Ghana',62.0,75.0,55.0,38.0,55.0,58.0,38.0,57.0,47.0,33.0,51.0,61.0,85.0,84.0,87.0,55.0,86.0,54.0,52.0,14.0,9.0,12.0,13.0,6.0
500.0,24.0,184.0,75.0,b'Germany',62.0,66.0,13.0,7.0,11.0,29.0,7.0,11.0,10.0,11.0,21.0,19.0,33.0,20.0,33.0,55.0,44.0,11.0,9.0,65.0,61.0,58.0,58.0,63.0
900.0,24.0,176.0,65.0,b'Poland',62.0,66.0,58.0,52.0,45.0,64.0,31.0,63.0,50.0,45.0,60.0,64.0,69.0,65.0,73.0,54.0,84.0,52.0,54.0,6.0,13.0,10.0,13.0,11.0
950.0,22.0,182.0,65.0,b'France',62.0,69.0,60.0,49.0,59.0,62.0,48.0,55.0,65.0,66.0,59.0,58.0,62.0,70.0,65.0,58.0,68.0,58.0,60.0,7.0,15.0,15.0,6.0,8.0
1000.0,21.0,168.0,74.0,b'Canada',62.0,74.0,61.0,31.0,47.0,70.0,36.0,55.0,66.0,31.0,72.0,62.0,55.0,53.0,72.0,55.0,87.0,59.0,52.0,7.0,7.0,9.0,14.0,15.0
1000.0,22.0,175.0,68.0,b'Canada',62.0,67.0,60.0,50.0,34.0,66.0,58.0,66.0,48.0,38.0,58.0,64.0,69.0,64.0,73.0,58.0,71.0,53.0,51.0,14.0,11.0,7.0,13.0,14.0
3000.0,24.0,177.0,69.0,b'Italy',62.0,67.0,60.0,35.0,46.0,45.0,38.0,63.0,62.0,59.0,39.0,62.0,76.0,71.0,60.0,54.0,78.0,62.0,64.0,6.0,9.0,11.0,9.0,7.0
2000.0,22.0,185.0,75.0,b'Austria',62.0,69.0,27.0,21.0,60.0,52.0,23.0,36.0,28.0,29.0,44.0,50.0,59.0,67.0,57.0,59.0,80.0,63.0,61.0,12.0,12.0,9.0,11.0,14.0
700.0,22.0,188.0,83.0,b'Poland',62.0,68.0,28.0,36.0,59.0,53.0,31.0,22.0,28.0,31.0,34.0,53.0,55.0,64.0,58.0,59.0,62.0,59.0,61.0,9.0,12.0,14.0,11.0,5.0
2000.0,20.0,177.0,72.0,b'Austria',62.0,70.0,52.0,46.0,62.0,66.0,38.0,62.0,45.0,47.0,62.0,65.0,68.0,73.0,69.0,59.0,73.0,63.0,59.0,11.0,10.0,13.0,11.0,14.0
1000.0,25.0,180.0,76.0,b'Austria',62.0,67.0,63.0,46.0,60.0,57.0,43.0,57.0,49.0,42.0,52.0,62.0,69.0,71.0,64.0,57.0,69.0,61.0,58.0,12.0,11.0,12.0,9.0,7.0
1000.0,21.0,182.0,75.0,b'United States',62.0,72.0,58.0,56.0,46.0,65.0,52.0,64.0,57.0,58.0,64.0,65.0,79.0,73.0,82.0,62.0,68.0,42.0,44.0,10.0,9.0,10.0,7.0,9.0
3000.0,22.0,176.0,73.0,b'China PR',62.0,71.0,64.0,54.0,48.0,65.0,50.0,63.0,54.0,53.0,60.0,62.0,77.0,74.0,64.0,56.0,61.0,22.0,21.0,12.0,14.0,7.0,14.0,9.0
2000.0,20.0,185.0,78.0,b'China PR',62.0,74.0,35.0,30.0,61.0,56.0,32.0,48.0,37.0,28.0,57.0,56.0,70.0,74.0,65.0,55.0,78.0,61.0,63.0,8.0,10.0,5.0,14.0,8.0
1000.0,25.0,198.0,86.0,b'Netherlands',62.0,66.0,10.0,5.0,10.0,21.0,7.0,13.0,10.0,9.0,18.0,15.0,30.0,32.0,30.0,62.0,26.0,12.0,14.0,64.0,57.0,56.0,61.0,63.0
6000.0,22.0,187.0,74.0,b'Denmark',62.0,71.0,28.0,22.0,63.0,55.0,21.0,47.0,23.0,19.0,42.0,54.0,62.0,57.0,54.0,57.0,62.0,63.0,61.0,10.0,10.0,8.0,7.0,10.0
2000.0,19.0,183.0,75.0,b'Sweden',62.0,76.0,53.0,66.0,48.0,56.0,53.0,62.0,66.0,34.0,44.0,65.0,70.0,74.0,72.0,52.0,64.0,14.0,16.0,9.0,7.0,12.0,7.0,6.0
1000.0,21.0,177.0,65.0,b'Poland',62.0,70.0,59.0,29.0,44.0,55.0,28.0,60.0,47.0,32.0,42.0,58.0,76.0,81.0,70.0,47.0,76.0,64.0,59.0,14.0,12.0,7.0,11.0,13.0
2000.0,19.0,188.0,75.0,b'England',62.0,80.0,30.0,19.0,58.0,53.0,23.0,40.0,35.0,22.0,35.0,47.0,71.0,80.0,46.0,57.0,61.0,63.0,62.0,14.0,8.0,15.0,13.0,11.0
500.0,23.0,169.0,60.0,b'India',62.0,73.0,60.0,52.0,41.0,64.0,45.0,61.0,60.0,61.0,63.0,64.0,70.0,68.0,80.0,61.0,88.0,56.0,53.0,9.0,13.0,6.0,14.0,11.0
2000.0,23.0,198.0,92.0,b'Latvia',62.0,71.0,51.0,63.0,75.0,55.0,57.0,57.0,35.0,34.0,53.0,59.0,40.0,39.0,35.0,55.0,38.0,25.0,21.0,9.0,10.0,14.0,12.0,9.0
6000.0,20.0,175.0,61.0,b'Czech Republic',62.0,76.0,44.0,48.0,25.0,68.0,29.0,63.0,46.0,45.0,63.0,63.0,66.0,59.0,76.0,58.0,78.0,53.0,40.0,6.0,9.0,11.0,13.0,7.0
3000.0,24.0,179.0,71.0,b'Saudi Arabia',62.0,69.0,55.0,62.0,57.0,59.0,44.0,62.0,57.0,46.0,58.0,67.0,65.0,69.0,69.0,59.0,76.0,27.0,21.0,13.0,6.0,9.0,7.0,6.0
5000.0,24.0,184.0,65.0,b'Saudi Arabia',62.0,67.0,39.0,18.0,64.0,52.0,20.0,45.0,23.0,27.0,40.0,51.0,66.0,71.0,54.0,58.0,69.0,63.0,61.0,10.0,11.0,5.0,10.0,9.0
5000.0,24.0,178.0,70.0,b'Saudi Arabia',62.0,67.0,59.0,39.0,50.0,54.0,39.0,55.0,43.0,28.0,47.0,56.0,76.0,75.0,67.0,55.0,74.0,57.0,59.0,13.0,6.0,14.0,12.0,8.0
1000.0,21.0,183.0,76.0,b'Japan',62.0,70.0,64.0,62.0,67.0,60.0,56.0,58.0,31.0,38.0,51.0,56.0,65.0,73.0,60.0,58.0,65.0,26.0,20.0,14.0,7.0,10.0,12.0,11.0
850.0,21.0,185.0,77.0,b'Japan',62.0,70.0,51.0,63.0,60.0,61.0,61.0,50.0,46.0,45.0,39.0,60.0,61.0,69.0,60.0,61.0,52.0,20.0,17.0,14.0,10.0,7.0,7.0,6.0
500.0,22.0,170.0,68.0,b'Colombia',62.0,74.0,60.0,47.0,30.0,64.0,38.0,64.0,48.0,53.0,60.0,65.0,70.0,69.0,69.0,54.0,74.0,26.0,36.0,15.0,9.0,7.0,9.0,6.0
3000.0,23.0,170.0,70.0,b'Mexico',62.0,71.0,63.0,32.0,52.0,57.0,34.0,54.0,40.0,42.0,54.0,56.0,68.0,66.0,65.0,64.0,74.0,63.0,60.0,14.0,13.0,8.0,6.0,7.0
950.0,24.0,180.0,74.0,b'Japan',62.0,67.0,45.0,63.0,60.0,59.0,58.0,67.0,45.0,40.0,35.0,63.0,61.0,70.0,43.0,55.0,63.0,30.0,26.0,9.0,12.0,7.0,12.0,7.0
2000.0,21.0,178.0,70.0,b'England',62.0,70.0,56.0,63.0,44.0,64.0,48.0,67.0,52.0,53.0,62.0,65.0,74.0,71.0,72.0,56.0,75.0,60.0,58.0,5.0,10.0,12.0,7.0,11.0
7000.0,19.0,180.0,75.0,b'England',62.0,79.0,57.0,60.0,48.0,59.0,53.0,65.0,56.0,42.0,46.0,61.0,75.0,77.0,64.0,58.0,73.0,28.0,30.0,6.0,12.0,8.0,11.0,6.0
6000.0,19.0,178.0,70.0,b'England',62.0,80.0,66.0,51.0,52.0,65.0,50.0,61.0,70.0,71.0,61.0,64.0,70.0,68.0,72.0,60.0,71.0,58.0,56.0,13.0,13.0,12.0,9.0,13.0
1000.0,24.0,182.0,72.0,b'Korea Republic',62.0,69.0,48.0,44.0,40.0,64.0,35.0,58.0,44.0,35.0,62.0,63.0,67.0,66.0,68.0,61.0,71.0,56.0,52.0,7.0,11.0,12.0,13.0,8.0
3000.0,18.0,168.0,62.0,b'England',62.0,81.0,55.0,31.0,45.0,58.0,33.0,57.0,45.0,38.0,43.0,61.0,75.0,76.0,79.0,58.0,72.0,54.0,55.0,11.0,9.0,6.0,11.0,8.0
2000.0,20.0,182.0,78.0,b'Netherlands',62.0,75.0,45.0,28.0,62.0,52.0,38.0,47.0,47.0,28.0,54.0,56.0,69.0,75.0,64.0,53.0,68.0,60.0,60.0,12.0,13.0,6.0,6.0,7.0
6000.0,20.0,184.0,66.0,b'England',62.0,76.0,61.0,29.0,58.0,47.0,40.0,62.0,39.0,34.0,34.0,54.0,75.0,74.0,61.0,59.0,67.0,66.0,62.0,12.0,10.0,9.0,6.0,15.0
1000.0,20.0,185.0,81.0,b'Denmark',62.0,72.0,13.0,9.0,11.0,40.0,9.0,17.0,12.0,14.0,42.0,24.0,39.0,32.0,42.0,45.0,51.0,10.0,13.0,63.0,63.0,63.0,62.0,65.0
2000.0,21.0,178.0,65.0,b'England',62.0,73.0,57.0,61.0,47.0,58.0,56.0,62.0,58.0,57.0,54.0,62.0,73.0,75.0,69.0,56.0,70.0,45.0,42.0,14.0,5.0,11.0,6.0,13.0
1000.0,28.0,183.0,79.0,b'Japan',62.0,63.0,42.0,40.0,62.0,59.0,35.0,50.0,31.0,30.0,61.0,38.0,67.0,64.0,57.0,55.0,54.0,63.0,59.0,15.0,5.0,14.0,13.0,8.0
3000.0,24.0,191.0,84.0,b'France',62.0,69.0,46.0,32.0,63.0,62.0,35.0,52.0,45.0,35.0,62.0,56.0,54.0,49.0,54.0,58.0,55.0,64.0,62.0,7.0,10.0,6.0,7.0,7.0
2000.0,27.0,174.0,68.0,b'Romania',62.0,62.0,59.0,27.0,48.0,58.0,20.0,50.0,35.0,27.0,48.0,57.0,76.0,72.0,73.0,56.0,77.0,59.0,55.0,9.0,6.0,10.0,12.0,13.0
500.0,24.0,178.0,68.0,b'Republic of Ireland',62.0,69.0,44.0,33.0,34.0,59.0,33.0,55.0,55.0,40.0,55.0,60.0,76.0,65.0,74.0,60.0,73.0,60.0,58.0,6.0,8.0,8.0,15.0,11.0
1000.0,22.0,173.0,69.0,b'Scotland',62.0,67.0,63.0,31.0,50.0,57.0,41.0,63.0,54.0,36.0,54.0,62.0,74.0,76.0,64.0,53.0,78.0,57.0,60.0,9.0,12.0,10.0,14.0,7.0
1000.0,25.0,195.0,83.0,b'Norway',62.0,67.0,53.0,30.0,68.0,58.0,28.0,48.0,26.0,27.0,51.0,56.0,65.0,66.0,34.0,52.0,48.0,64.0,65.0,12.0,5.0,15.0,7.0,8.0
2000.0,20.0,185.0,80.0,b'Spain',62.0,76.0,32.0,60.0,62.0,58.0,53.0,55.0,35.0,27.0,35.0,59.0,68.0,72.0,63.0,59.0,57.0,12.0,11.0,6.0,10.0,13.0,14.0,11.0
2000.0,21.0,200.0,88.0,b'France',62.0,69.0,29.0,29.0,63.0,43.0,31.0,36.0,32.0,33.0,34.0,41.0,54.0,47.0,39.0,54.0,30.0,69.0,64.0,14.0,8.0,7.0,6.0,11.0
1000.0,20.0,179.0,70.0,b'Japan',62.0,72.0,57.0,23.0,45.0,65.0,18.0,57.0,27.0,31.0,62.0,63.0,67.0,65.0,65.0,57.0,66.0,57.0,55.0,6.0,7.0,13.0,8.0,9.0
2000.0,21.0,185.0,80.0,b'Norway',62.0,73.0,54.0,28.0,53.0,49.0,29.0,60.0,48.0,30.0,38.0,62.0,75.0,79.0,66.0,56.0,54.0,59.0,57.0,10.0,9.0,11.0,8.0,11.0
6000.0,20.0,178.0,68.0,b'Italy',62.0,77.0,52.0,50.0,53.0,65.0,46.0,62.0,41.0,47.0,67.0,67.0,63.0,57.0,66.0,60.0,50.0,57.0,60.0,9.0,9.0,8.0,10.0,12.0
2000.0,23.0,172.0,67.0,b'Brazil',62.0,66.0,51.0,59.0,56.0,64.0,66.0,67.0,68.0,53.0,56.0,63.0,82.0,71.0,77.0,62.0,82.0,34.0,35.0,8.0,11.0,9.0,14.0,7.0
7000.0,20.0,185.0,77.0,b'England',62.0,78.0,56.0,49.0,54.0,64.0,53.0,63.0,60.0,48.0,59.0,61.0,70.0,75.0,73.0,57.0,63.0,44.0,39.0,6.0,10.0,12.0,13.0,8.0
1000.0,27.0,187.0,78.0,b'Norway',62.0,64.0,41.0,28.0,50.0,64.0,36.0,60.0,34.0,42.0,63.0,61.0,67.0,73.0,61.0,55.0,54.0,60.0,56.0,7.0,10.0,8.0,12.0,9.0
6000.0,19.0,184.0,70.0,b'Wales',62.0,78.0,49.0,29.0,65.0,58.0,36.0,44.0,39.0,34.0,53.0,49.0,52.0,51.0,57.0,58.0,60.0,65.0,64.0,8.0,14.0,6.0,14.0,8.0
3000.0,21.0,196.0,76.0,b'England',62.0,74.0,25.0,22.0,57.0,58.0,27.0,44.0,38.0,30.0,53.0,52.0,66.0,71.0,48.0,58.0,64.0,64.0,61.0,13.0,7.0,15.0,11.0,6.0
7000.0,22.0,193.0,86.0,b'Republic of Ireland',62.0,73.0,47.0,24.0,58.0,62.0,25.0,61.0,42.0,21.0,56.0,59.0,56.0,57.0,49.0,58.0,48.0,63.0,60.0,10.0,9.0,11.0,12.0,8.0
500.0,23.0,175.0,71.0,b'South Africa',62.0,68.0,63.0,32.0,41.0,58.0,28.0,66.0,35.0,44.0,58.0,62.0,77.0,67.0,65.0,52.0,68.0,64.0,58.0,9.0,11.0,14.0,6.0,7.0
750.0,26.0,179.0,71.0,b'Sweden',62.0,63.0,61.0,31.0,44.0,61.0,27.0,57.0,32.0,36.0,58.0,61.0,63.0,60.0,63.0,56.0,71.0,61.0,60.0,8.0,9.0,11.0,12.0,7.0
600.0,22.0,176.0,69.0,b'Colombia',62.0,74.0,57.0,35.0,36.0,65.0,41.0,61.0,50.0,57.0,62.0,64.0,74.0,69.0,73.0,60.0,74.0,61.0,47.0,11.0,11.0,15.0,13.0,7.0
2000.0,22.0,178.0,68.0,b'Portugal',62.0,71.0,45.0,51.0,53.0,58.0,28.0,62.0,39.0,34.0,42.0,61.0,82.0,78.0,59.0,53.0,65.0,61.0,59.0,10.0,6.0,13.0,11.0,14.0
750.0,20.0,167.0,65.0,b'Norway',62.0,77.0,48.0,45.0,30.0,63.0,40.0,67.0,50.0,50.0,47.0,67.0,80.0,74.0,89.0,47.0,87.0,32.0,36.0,8.0,13.0,13.0,14.0,12.0
500.0,32.0,187.0,79.0,b'Uruguay',62.0,62.0,38.0,34.0,59.0,45.0,35.0,34.0,40.0,25.0,37.0,38.0,37.0,52.0,33.0,60.0,37.0,65.0,63.0,12.0,8.0,13.0,7.0,12.0
2000.0,21.0,179.0,77.0,b'Romania',62.0,74.0,58.0,55.0,42.0,56.0,49.0,65.0,53.0,49.0,52.0,63.0,78.0,79.0,79.0,56.0,68.0,28.0,37.0,9.0,6.0,12.0,15.0,6.0
4000.0,21.0,181.0,72.0,b'England',62.0,70.0,60.0,45.0,53.0,57.0,38.0,59.0,35.0,40.0,51.0,63.0,71.0,69.0,65.0,55.0,73.0,58.0,57.0,10.0,7.0,7.0,5.0,12.0
1000.0,21.0,187.0,87.0,b'Germany',62.0,68.0,34.0,27.0,51.0,48.0,31.0,43.0,28.0,28.0,40.0,44.0,74.0,72.0,57.0,59.0,66.0,62.0,59.0,13.0,7.0,7.0,10.0,9.0
1000.0,20.0,181.0,73.0,b'France',62.0,71.0,53.0,52.0,53.0,68.0,49.0,61.0,59.0,72.0,67.0,62.0,64.0,66.0,65.0,58.0,64.0,56.0,51.0,15.0,10.0,9.0,12.0,9.0
600.0,22.0,158.0,58.0,b'Australia',62.0,73.0,52.0,42.0,48.0,67.0,40.0,64.0,61.0,49.0,59.0,62.0,69.0,73.0,81.0,70.0,89.0,55.0,51.0,7.0,11.0,14.0,9.0,13.0
2000.0,20.0,180.0,70.0,b'England',62.0,74.0,62.0,50.0,37.0,61.0,48.0,68.0,58.0,47.0,48.0,66.0,80.0,76.0,72.0,54.0,66.0,31.0,25.0,9.0,15.0,7.0,12.0,13.0
